Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,elementId,fixedCost,processId,resourceCost,resourceId
84,END,,2023-01-30 10:00:29.000,2023-01-30 10:00:29.000,Variant 3,3,sid-960E4B76-22CD-4C39-B2B2-108C9C19B4F5,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
82,START,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 5,5,sid-DB9E6FBE-42AC-4CA3-8897-70BE709CC0EF,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
82,DATA ANALYST:  CHECK BALANCING REPORT,Default Resource-000007,2023-01-30 10:00:03.000,2023-01-30 10:00:04.000,Variant 5,5,sid-11C39AEF-C7BC-4E44-B2D9-AD76435772B5,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
82,DATA ANALYST:  CHECK QUALITY REPORT,Default Resource-000008,2023-01-30 10:00:07.000,2023-01-30 10:00:08.000,Variant 5,5,sid-796B5DD2-424D-41BA-ADAF-40E73942906F,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
82,DATA ENGINEER: SET INGESTION SYSTEM PARAMETERS,Default Resource-000009,2023-01-30 10:00:11.000,2023-01-30 10:00:12.000,Variant 5,5,sid-E8939C8D-112B-44CA-AF36-D5A249344C9B,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
82,DATA ENGINEER: SET PREPARE SYSTEM PARAMETERS,Default Resource-000010,2023-01-30 10:00:15.000,2023-01-30 10:00:16.000,Variant 5,5,sid-A797A949-2997-459A-B4AC-DE03F61A21B7,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
82,DATA ANALYST: SET SEGREGATION SYSTEM PARAMETERS,Default Resource-000001,2023-01-30 10:00:20.000,2023-01-30 10:00:21.000,Variant 5,5,sid-5CA0D7DF-7A6B-41B6-B86C-A5A888ED53E4,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
82,ML ENGINEER: SET DEVELOP SYSTEM PARAMETERS,Default Resource-000002,2023-01-30 10:00:24.000,2023-01-30 10:00:25.000,Variant 5,5,sid-B21B682A-9C69-4774-AB33-6B374D0B8038,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
82,ADMINISTRATIVE: SET EXECUTION SYSTEM PARAMETERS,Default Resource-000003,2023-01-30 10:00:28.000,2023-01-30 10:00:29.000,Variant 5,5,sid-0357A281-CCE8-4790-B204-FD16A4141444,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
82,DATA ANALYST: SET MONITORING SYSTEM PARAMETERS,Default Resource-000005,2023-01-30 10:00:29.000,2023-01-30 10:00:30.000,Variant 5,5,sid-8DDB5F66-879E-49D2-8DAB-8952E410AE1E,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
82,END,,2023-01-30 10:00:30.000,2023-01-30 10:00:30.000,Variant 5,5,sid-960E4B76-22CD-4C39-B2B2-108C9C19B4F5,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
47,START,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 2,2,sid-DB9E6FBE-42AC-4CA3-8897-70BE709CC0EF,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
47,ADMINISTRATIVE:  CHECK REQUEST DETAIL,Default Resource-000009,2023-01-30 10:00:01.000,2023-01-30 10:00:02.000,Variant 2,2,sid-FA2ACF73-3165-421D-998A-72FCFD114574,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
47,DATA ENGINEER: SET INGESTION SYSTEM PARAMETERS,Default Resource-000001,2023-01-30 10:00:06.000,2023-01-30 10:00:07.000,Variant 2,2,sid-E8939C8D-112B-44CA-AF36-D5A249344C9B,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
47,DATA ENGINEER: SET PREPARE SYSTEM PARAMETERS,Default Resource-000002,2023-01-30 10:00:10.000,2023-01-30 10:00:11.000,Variant 2,2,sid-A797A949-2997-459A-B4AC-DE03F61A21B7,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
47,DATA ANALYST: SET SEGREGATION SYSTEM PARAMETERS,Default Resource-000003,2023-01-30 10:00:14.000,2023-01-30 10:00:15.000,Variant 2,2,sid-5CA0D7DF-7A6B-41B6-B86C-A5A888ED53E4,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
47,ML ENGINEER: SET DEVELOP SYSTEM PARAMETERS,Default Resource-000004,2023-01-30 10:00:18.000,2023-01-30 10:00:19.000,Variant 2,2,sid-B21B682A-9C69-4774-AB33-6B374D0B8038,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
47,ADMINISTRATIVE: SET EXECUTION SYSTEM PARAMETERS,Default Resource-000005,2023-01-30 10:00:22.000,2023-01-30 10:00:23.000,Variant 2,2,sid-0357A281-CCE8-4790-B204-FD16A4141444,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
47,DATA ANALYST: SET MONITORING SYSTEM PARAMETERS,Default Resource-000006,2023-01-30 10:00:26.000,2023-01-30 10:00:27.000,Variant 2,2,sid-8DDB5F66-879E-49D2-8DAB-8952E410AE1E,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
47,END,,2023-01-30 10:00:27.000,2023-01-30 10:00:27.000,Variant 2,2,sid-960E4B76-22CD-4C39-B2B2-108C9C19B4F5,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
48,START,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 1,1,sid-DB9E6FBE-42AC-4CA3-8897-70BE709CC0EF,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
48,END,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 1,1,sid-960E4B76-22CD-4C39-B2B2-108C9C19B4F5,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
49,START,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 1,1,sid-DB9E6FBE-42AC-4CA3-8897-70BE709CC0EF,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
49,END,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 1,1,sid-960E4B76-22CD-4C39-B2B2-108C9C19B4F5,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
68,START,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 8,8,sid-DB9E6FBE-42AC-4CA3-8897-70BE709CC0EF,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
68,DATA ANALYST:  CHECK BALANCING REPORT,Default Resource-000001,2023-01-30 10:00:03.000,2023-01-30 10:00:04.000,Variant 8,8,sid-11C39AEF-C7BC-4E44-B2D9-AD76435772B5,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
68,DATA ANALYST:  CHECK QUALITY REPORT,Default Resource-000002,2023-01-30 10:00:07.000,2023-01-30 10:00:08.000,Variant 8,8,sid-796B5DD2-424D-41BA-ADAF-40E73942906F,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
68,ML ENGINEER:  CALIBRATE NUMBER OF GENERATIONS,Default Resource-000003,2023-01-30 10:00:11.000,2023-01-30 10:00:12.000,Variant 8,8,sid-1F5853E4-F0DD-4286-9B8E-2503FE371174,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
68,ML ENGINEER:  CALIBRATE NUMBER OF GENERATIONS,Default Resource-000004,2023-01-30 10:00:15.000,2023-01-30 10:00:16.000,Variant 8,8,sid-1F5853E4-F0DD-4286-9B8E-2503FE371174,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
68,ML ENGINEER:  CHOOSE BEST PPE DETECTOR,Default Resource-000005,2023-01-30 10:00:19.000,2023-01-30 10:00:20.000,Variant 8,8,sid-528E5287-7D2A-4695-94BE-DB4C058E8864,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
68,ML ENGINEER:  CALIBRATE NUMBER OF GENERATIONS,Default Resource-000006,2023-01-30 10:00:23.000,2023-01-30 10:00:24.000,Variant 8,8,sid-1F5853E4-F0DD-4286-9B8E-2503FE371174,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
68,ML ENGINEER:  CHOOSE BEST PPE DETECTOR,Default Resource-000007,2023-01-30 10:00:27.000,2023-01-30 10:00:28.000,Variant 8,8,sid-528E5287-7D2A-4695-94BE-DB4C058E8864,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
68,ML ENGINEER:  EVALUATE TESTING REPORT,Default Resource-000004,2023-01-30 10:00:29.000,2023-01-30 10:00:30.000,Variant 8,8,sid-F206F529-CBBF-4C7E-8514-72354CF9A3A6,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
68,END,,2023-01-30 10:00:30.000,2023-01-30 10:00:30.000,Variant 8,8,sid-960E4B76-22CD-4C39-B2B2-108C9C19B4F5,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
89,START,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 1,1,sid-DB9E6FBE-42AC-4CA3-8897-70BE709CC0EF,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
89,END,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 1,1,sid-960E4B76-22CD-4C39-B2B2-108C9C19B4F5,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
46,START,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 1,1,sid-DB9E6FBE-42AC-4CA3-8897-70BE709CC0EF,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
46,END,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 1,1,sid-960E4B76-22CD-4C39-B2B2-108C9C19B4F5,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
24,START,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 1,1,sid-DB9E6FBE-42AC-4CA3-8897-70BE709CC0EF,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
24,END,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 1,1,sid-960E4B76-22CD-4C39-B2B2-108C9C19B4F5,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
67,START,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 5,5,sid-DB9E6FBE-42AC-4CA3-8897-70BE709CC0EF,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
67,DATA ANALYST:  CHECK BALANCING REPORT,Default Resource-000010,2023-01-30 10:00:02.000,2023-01-30 10:00:03.000,Variant 5,5,sid-11C39AEF-C7BC-4E44-B2D9-AD76435772B5,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
67,DATA ANALYST:  CHECK QUALITY REPORT,Default Resource-000001,2023-01-30 10:00:07.000,2023-01-30 10:00:08.000,Variant 5,5,sid-796B5DD2-424D-41BA-ADAF-40E73942906F,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
67,DATA ENGINEER: SET INGESTION SYSTEM PARAMETERS,Default Resource-000002,2023-01-30 10:00:11.000,2023-01-30 10:00:12.000,Variant 5,5,sid-E8939C8D-112B-44CA-AF36-D5A249344C9B,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
67,DATA ENGINEER: SET PREPARE SYSTEM PARAMETERS,Default Resource-000003,2023-01-30 10:00:15.000,2023-01-30 10:00:16.000,Variant 5,5,sid-A797A949-2997-459A-B4AC-DE03F61A21B7,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
67,DATA ANALYST: SET SEGREGATION SYSTEM PARAMETERS,Default Resource-000004,2023-01-30 10:00:19.000,2023-01-30 10:00:20.000,Variant 5,5,sid-5CA0D7DF-7A6B-41B6-B86C-A5A888ED53E4,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
67,ML ENGINEER: SET DEVELOP SYSTEM PARAMETERS,Default Resource-000005,2023-01-30 10:00:23.000,2023-01-30 10:00:24.000,Variant 5,5,sid-B21B682A-9C69-4774-AB33-6B374D0B8038,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
67,ADMINISTRATIVE: SET EXECUTION SYSTEM PARAMETERS,Default Resource-000006,2023-01-30 10:00:27.000,2023-01-30 10:00:28.000,Variant 5,5,sid-0357A281-CCE8-4790-B204-FD16A4141444,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
67,DATA ANALYST: SET MONITORING SYSTEM PARAMETERS,Default Resource-000003,2023-01-30 10:00:29.000,2023-01-30 10:00:30.000,Variant 5,5,sid-8DDB5F66-879E-49D2-8DAB-8952E410AE1E,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
67,END,,2023-01-30 10:00:30.000,2023-01-30 10:00:30.000,Variant 5,5,sid-960E4B76-22CD-4C39-B2B2-108C9C19B4F5,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
87,START,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 2,2,sid-DB9E6FBE-42AC-4CA3-8897-70BE709CC0EF,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
87,ADMINISTRATIVE:  CHECK REQUEST DETAIL,Default Resource-000010,2023-01-30 10:00:03.000,2023-01-30 10:00:04.000,Variant 2,2,sid-FA2ACF73-3165-421D-998A-72FCFD114574,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
87,DATA ENGINEER: SET INGESTION SYSTEM PARAMETERS,Default Resource-000001,2023-01-30 10:00:08.000,2023-01-30 10:00:09.000,Variant 2,2,sid-E8939C8D-112B-44CA-AF36-D5A249344C9B,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
87,DATA ENGINEER: SET PREPARE SYSTEM PARAMETERS,Default Resource-000002,2023-01-30 10:00:12.000,2023-01-30 10:00:13.000,Variant 2,2,sid-A797A949-2997-459A-B4AC-DE03F61A21B7,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
87,DATA ANALYST: SET SEGREGATION SYSTEM PARAMETERS,Default Resource-000003,2023-01-30 10:00:16.000,2023-01-30 10:00:17.000,Variant 2,2,sid-5CA0D7DF-7A6B-41B6-B86C-A5A888ED53E4,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
87,ML ENGINEER: SET DEVELOP SYSTEM PARAMETERS,Default Resource-000004,2023-01-30 10:00:20.000,2023-01-30 10:00:21.000,Variant 2,2,sid-B21B682A-9C69-4774-AB33-6B374D0B8038,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
87,ADMINISTRATIVE: SET EXECUTION SYSTEM PARAMETERS,Default Resource-000005,2023-01-30 10:00:24.000,2023-01-30 10:00:25.000,Variant 2,2,sid-0357A281-CCE8-4790-B204-FD16A4141444,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
87,DATA ANALYST: SET MONITORING SYSTEM PARAMETERS,Default Resource-000006,2023-01-30 10:00:28.000,2023-01-30 10:00:29.000,Variant 2,2,sid-8DDB5F66-879E-49D2-8DAB-8952E410AE1E,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
87,END,,2023-01-30 10:00:29.000,2023-01-30 10:00:29.000,Variant 2,2,sid-960E4B76-22CD-4C39-B2B2-108C9C19B4F5,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
44,START,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 1,1,sid-DB9E6FBE-42AC-4CA3-8897-70BE709CC0EF,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
44,END,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 1,1,sid-960E4B76-22CD-4C39-B2B2-108C9C19B4F5,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
45,START,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 2,2,sid-DB9E6FBE-42AC-4CA3-8897-70BE709CC0EF,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
45,ADMINISTRATIVE:  CHECK REQUEST DETAIL,Default Resource-000008,2023-01-30 10:00:01.000,2023-01-30 10:00:02.000,Variant 2,2,sid-FA2ACF73-3165-421D-998A-72FCFD114574,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
45,DATA ENGINEER: SET INGESTION SYSTEM PARAMETERS,Default Resource-000010,2023-01-30 10:00:05.000,2023-01-30 10:00:06.000,Variant 2,2,sid-E8939C8D-112B-44CA-AF36-D5A249344C9B,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
45,DATA ENGINEER: SET PREPARE SYSTEM PARAMETERS,Default Resource-000001,2023-01-30 10:00:10.000,2023-01-30 10:00:11.000,Variant 2,2,sid-A797A949-2997-459A-B4AC-DE03F61A21B7,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
45,DATA ANALYST: SET SEGREGATION SYSTEM PARAMETERS,Default Resource-000002,2023-01-30 10:00:14.000,2023-01-30 10:00:15.000,Variant 2,2,sid-5CA0D7DF-7A6B-41B6-B86C-A5A888ED53E4,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
45,ML ENGINEER: SET DEVELOP SYSTEM PARAMETERS,Default Resource-000003,2023-01-30 10:00:18.000,2023-01-30 10:00:19.000,Variant 2,2,sid-B21B682A-9C69-4774-AB33-6B374D0B8038,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
45,ADMINISTRATIVE: SET EXECUTION SYSTEM PARAMETERS,Default Resource-000004,2023-01-30 10:00:22.000,2023-01-30 10:00:23.000,Variant 2,2,sid-0357A281-CCE8-4790-B204-FD16A4141444,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
45,DATA ANALYST: SET MONITORING SYSTEM PARAMETERS,Default Resource-000005,2023-01-30 10:00:26.000,2023-01-30 10:00:27.000,Variant 2,2,sid-8DDB5F66-879E-49D2-8DAB-8952E410AE1E,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
45,END,,2023-01-30 10:00:27.000,2023-01-30 10:00:27.000,Variant 2,2,sid-960E4B76-22CD-4C39-B2B2-108C9C19B4F5,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
88,START,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 1,1,sid-DB9E6FBE-42AC-4CA3-8897-70BE709CC0EF,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
88,END,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 1,1,sid-960E4B76-22CD-4C39-B2B2-108C9C19B4F5,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
23,START,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 1,1,sid-DB9E6FBE-42AC-4CA3-8897-70BE709CC0EF,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
23,END,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 1,1,sid-960E4B76-22CD-4C39-B2B2-108C9C19B4F5,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
66,START,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 2,2,sid-DB9E6FBE-42AC-4CA3-8897-70BE709CC0EF,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
66,ADMINISTRATIVE:  CHECK REQUEST DETAIL,Default Resource-000009,2023-01-30 10:00:02.000,2023-01-30 10:00:03.000,Variant 2,2,sid-FA2ACF73-3165-421D-998A-72FCFD114574,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
66,DATA ENGINEER: SET INGESTION SYSTEM PARAMETERS,Default Resource-000010,2023-01-30 10:00:06.000,2023-01-30 10:00:07.000,Variant 2,2,sid-E8939C8D-112B-44CA-AF36-D5A249344C9B,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
66,DATA ENGINEER: SET PREPARE SYSTEM PARAMETERS,Default Resource-000001,2023-01-30 10:00:11.000,2023-01-30 10:00:12.000,Variant 2,2,sid-A797A949-2997-459A-B4AC-DE03F61A21B7,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
66,DATA ANALYST: SET SEGREGATION SYSTEM PARAMETERS,Default Resource-000002,2023-01-30 10:00:15.000,2023-01-30 10:00:16.000,Variant 2,2,sid-5CA0D7DF-7A6B-41B6-B86C-A5A888ED53E4,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
66,ML ENGINEER: SET DEVELOP SYSTEM PARAMETERS,Default Resource-000003,2023-01-30 10:00:19.000,2023-01-30 10:00:20.000,Variant 2,2,sid-B21B682A-9C69-4774-AB33-6B374D0B8038,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
66,ADMINISTRATIVE: SET EXECUTION SYSTEM PARAMETERS,Default Resource-000004,2023-01-30 10:00:23.000,2023-01-30 10:00:24.000,Variant 2,2,sid-0357A281-CCE8-4790-B204-FD16A4141444,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
66,DATA ANALYST: SET MONITORING SYSTEM PARAMETERS,Default Resource-000005,2023-01-30 10:00:27.000,2023-01-30 10:00:28.000,Variant 2,2,sid-8DDB5F66-879E-49D2-8DAB-8952E410AE1E,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
66,END,,2023-01-30 10:00:28.000,2023-01-30 10:00:28.000,Variant 2,2,sid-960E4B76-22CD-4C39-B2B2-108C9C19B4F5,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
85,START,,2023-01-30 10:00:00.000,2023-01-30 10:00:00.000,Variant 2,2,sid-DB9E6FBE-42AC-4CA3-8897-70BE709CC0EF,,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,,
85,ADMINISTRATIVE:  CHECK REQUEST DETAIL,Default Resource-000009,2023-01-30 10:00:03.000,2023-01-30 10:00:04.000,Variant 2,2,sid-FA2ACF73-3165-421D-998A-72FCFD114574,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
85,DATA ENGINEER: SET INGESTION SYSTEM PARAMETERS,Default Resource-000010,2023-01-30 10:00:07.000,2023-01-30 10:00:08.000,Variant 2,2,sid-E8939C8D-112B-44CA-AF36-D5A249344C9B,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
85,DATA ENGINEER: SET PREPARE SYSTEM PARAMETERS,Default Resource-000001,2023-01-30 10:00:12.000,2023-01-30 10:00:13.000,Variant 2,2,sid-A797A949-2997-459A-B4AC-DE03F61A21B7,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
85,DATA ANALYST: SET SEGREGATION SYSTEM PARAMETERS,Default Resource-000002,2023-01-30 10:00:16.000,2023-01-30 10:00:17.000,Variant 2,2,sid-5CA0D7DF-7A6B-41B6-B86C-A5A888ED53E4,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
85,ML ENGINEER: SET DEVELOP SYSTEM PARAMETERS,Default Resource-000003,2023-01-30 10:00:20.000,2023-01-30 10:00:21.000,Variant 2,2,sid-B21B682A-9C69-4774-AB33-6B374D0B8038,1.0,sid-7a8b42ea-b9d1-41b3-9ca0-a656c5c9b9f4,2.777777777778212E-4,QBP_DEFAULT_RESOURCE
